x	y	atlas	label	corr	color
0.03875585272908211	-0.7855292558670044	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.2504107356071472	-0.7689756155014038	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.017823629081249237	-0.39542338252067566	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.134818434715271	-0.35929155349731445	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.35139697790145874	-0.19916586577892303	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.6319120526313782	0.0849536880850792	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8764380216598511	0.33431902527809143	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.0805740356445312	0.6503466367721558	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.1449160873889923	-1.1387064456939697	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2901694774627686	-0.4100368916988373	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.02495315670967102	-0.7784753441810608	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.2344333529472351	-0.687891960144043	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.5095548033714294	-0.40726733207702637	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8004112243652344	0.06339854747056961	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.3378998041152954	-0.2844434976577759	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8340276479721069	-0.29432550072669983	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.0237415861338377	-0.4518122971057892	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.23299987614154816	-0.26898056268692017	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.5077948570251465	0.04523389786481857	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8006433844566345	0.49083107709884644	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.9856358170509338	0.7269790172576904	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.1161543130874634	0.8879974484443665	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.1921988725662231	0.973886251449585	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.6133421659469604	-0.6920138597488403	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.750126600265503	-0.584691047668457	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.8610552549362183	-0.49420568346977234	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.946128010749817	-0.4205578863620758	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.0597645044326782	-0.3031611740589142	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.02935895323753357	-0.0777796134352684	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.14061567187309265	0.1180277094244957	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.39562293887138367	0.3468206524848938	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.7356628775596619	0.6085992455482483	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.0314985513687134	0.7883718609809875	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2046468257904053	0.9551851749420166	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2551078796386719	1.109039068222046	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2299352884292603	0.9428016543388367	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.241929054260254	0.6933925747871399	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2910890579223633	0.3608117997646332	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.3610813617706299	-0.06849956512451172	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.44922935962677	-0.40939098596572876	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.5555329322814941	-0.6618624925613403	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.5484503507614136	-0.6405525803565979	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.5339995622634888	-0.6453516483306885	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.5121808052062988	-0.6762598156929016	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8769564628601074	-0.44545766711235046	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.13514776527881622	0.17789079248905182	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.07050443440675735	0.24709565937519073	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.15468591451644897	0.2839111387729645	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.3876921832561493	0.28833720088005066	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.8181838393211365	0.4136115312576294	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.0898957252502441	0.5965527296066284	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.20282781124115	0.8371608257293701	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.299638032913208	0.690265417098999	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.4802567958831787	0.4989890456199646	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.7446843385696411	0.263331800699234	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.736859679222107	-0.07859627902507782	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.655868411064148	-0.364851713180542	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.5017106533050537	-0.5954344868659973	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.3430235385894775	-0.6123206615447998	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.09465754032135	-0.5525497794151306	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.7566125392913818	-0.4161219596862793	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.3765029311180115	-0.21205323934555054	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.16628238558769226	0.39139237999916077	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.05712491273880005	0.36435091495513916	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
-0.0633496418595314	0.24573490023612976	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.1476082056760788	0.035544347018003464	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
0.684463381767273	0.006008876021951437	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.0462255477905273	0.10264334082603455	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.2328945398330688	0.3254477381706238	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
1.4559440612792969	0.1962604969739914	3.0	Frontal_Lobe	0.26060405373573303	#FF3030
