x	y	atlas	label	corr	color
-0.5183733105659485	-0.18986265361309052	2.0	Cerebellum	0.5913227796554565	#8B0000
-0.44495633244514465	-0.1400505155324936	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.3348690271377563	-0.42015156149864197	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.1694283485412598	-0.6367520689964294	2.0	Cerebellum	0.5913227796554565	#8B0000
-0.8159195780754089	-0.2953701317310333	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.447758674621582	-0.8861104249954224	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.953165054321289	-1.3406682014465332	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.6657782793045044	-1.645774483680725	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.166579008102417	-0.9214668273925781	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.607816219329834	-1.1165724992752075	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.9826499223709106	-1.6975617408752441	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.5936967134475708	-2.004117727279663	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.8499648571014404	-1.4148257970809937	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.6477530002593994	-1.3916813135147095	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.0001654624938965	-1.9217121601104736	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.5694557428359985	-2.1569128036499023	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.8660776615142822	-1.775446891784668	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.567568778991699	-1.7114369869232178	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.005711555480957	-2.013119697570801	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.8225433826446533	-1.3741116523742676	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.541322946548462	-1.2245057821273804	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.9561737775802612	-1.452739953994751	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.9323192834854126	-0.6213064193725586	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.7623813152313232	-0.8513498306274414	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.4901859760284424	-0.6901301741600037	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.8665863275527954	-0.9065590500831604	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.880872130393982	-0.17105811834335327	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.685591459274292	-0.2071615308523178	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.4141581058502197	-0.10831021517515182	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.804606556892395	-0.0165459793061018	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.0728464126586914	-0.028580447658896446	2.0	Cerebellum	0.5913227796554565	#8B0000
-0.8047193884849548	-0.03610340505838394	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.5551198720932007	-0.5695879459381104	2.0	Cerebellum	0.5913227796554565	#8B0000
-1.4139574766159058	-0.6971505284309387	2.0	Cerebellum	0.5913227796554565	#8B0000
-0.8344295024871826	-0.24422630667686462	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.503288507461548	-0.7326789498329163	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.4164116382598877	-1.087095022201538	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.153886079788208	-1.3360000848770142	2.0	Cerebellum	0.5913227796554565	#8B0000
-0.9464401602745056	-0.35833466053009033	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.839320421218872	-1.075003981590271	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.5838756561279297	-1.5525213479995728	2.0	Cerebellum	0.5913227796554565	#8B0000
-2.2197861671447754	-1.916548728942871	2.0	Cerebellum	0.5913227796554565	#8B0000
