x	y	atlas	label	corr	color
0.31865495443344116	0.4363820552825928	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.30104371905326843	0.24194729328155518	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.3238954544067383	0.550605297088623	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.39761316776275635	0.4224744737148285	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.12287811189889908	-0.10347657650709152	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4076956510543823	-0.1356692761182785	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5696832537651062	-0.23852621018886566	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6088408827781677	-0.4120473861694336	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4300088882446289	-0.3817148804664612	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.386518657207489	-0.38417765498161316	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.47837018966674805	-0.4194357395172119	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.8109797835350037	-0.4205261468887329	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.23684237897396088	0.14113306999206543	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5752614736557007	0.07248899340629578	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.7396807074546814	-0.042119309306144714	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.730100154876709	-0.20269183814525604	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5346039533615112	-0.3758801817893982	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5199294090270996	-0.5165528059005737	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6860764622688293	-0.6247097253799438	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.214487075805664	-0.6100620031356812	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.516444444656372	-0.4315987527370453	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.3418927788734436	0.7338289022445679	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5026974081993103	0.6244747638702393	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5985453128814697	0.420236736536026	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6294365525245667	0.12111473828554153	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4023381471633911	-0.15147988498210907	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.400232195854187	-0.3971254527568817	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6231187582015991	-0.6158220171928406	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.2105218172073364	-0.5686075687408447	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.6067732572555542	-0.41041135787963867	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.24671670794487	0.9502144455909729	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4085426330566406	0.8273104429244995	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5260352492332458	0.551655113697052	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.39674970507621765	0.15295802056789398	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.42439496517181396	-0.15741664171218872	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6089709401130676	-0.3794688582420349	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.2137373685836792	-0.3970864415168762	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.610710859298706	-0.3928776979446411	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.40665584802627563	0.4277559220790863	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.43550726771354675	0.07106618583202362	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5492439270019531	-0.19698920845985413	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.0399439334869385	-0.26118165254592896	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.36863434314727783	-0.31042972207069397	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.42094099521636963	-0.3723354935646057	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5487110614776611	-0.5948963761329651	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.7519445419311523	-0.9781123995780945	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5136488676071167	-0.6549566388130188	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4212222099304199	-0.5065162181854248	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.474664568901062	-0.5327911972999573	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.769496738910675	-0.552828848361969	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4998289942741394	-0.22488097846508026	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5579723119735718	-0.29816460609436035	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.615226149559021	-0.39482054114341736	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6715905666351318	-0.5148487091064453	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5700938105583191	-0.6331155300140381	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5909014940261841	-0.7320764660835266	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.7340136170387268	-0.8117315769195557	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.1752452850341797	-0.788154125213623	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.4573405981063843	-0.5894272327423096	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.39358392357826233	0.2566462457180023	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.41109395027160645	0.2225126028060913	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.46520403027534485	0.09327556937932968	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5559142231941223	-0.13106484711170197	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.43499356508255005	-0.44142860174179077	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5090379118919373	-0.6766806840896606	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.7780472040176392	-0.8368210792541504	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.2172455787658691	-0.7059758305549622	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.5581527948379517	-0.48698732256889343	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.11855565756559372	0.721509575843811	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.29105597734451294	0.607048749923706	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5064750909805298	0.3102230727672577	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.46484753489494324	-0.1365017592906952	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5630488395690918	-0.48628464341163635	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.8010790348052979	-0.7391255497932434	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.337618112564087	-0.6722230911254883	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.701412320137024	-0.6038656234741211	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.501346230506897	0.16729716956615448	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6149731874465942	-0.2878497540950775	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.8005989193916321	-0.6422125697135925	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.3279110193252563	-0.6396108269691467	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
1.6813569068908691	-0.702577531337738	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.5444896221160889	0.46996819972991943	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.6648109555244446	-0.08137600868940353	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.7766069173812866	-0.5460821390151978	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.299091100692749	-1.0079418420791626	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
0.4150991439819336	-0.96692955493927	5.0	Occipital_Lobe	-0.20457112789154053	#FF7F24
