x	y	atlas	label	corr	color
0.3832497000694275	0.5454031229019165	7.0	Putamen	0.010025052353739738	#76EE00
0.6823800206184387	0.7391221523284912	7.0	Putamen	0.010025052353739738	#76EE00
0.820771336555481	0.9554471373558044	7.0	Putamen	0.010025052353739738	#76EE00
0.8365262150764465	0.8906525373458862	7.0	Putamen	0.010025052353739738	#76EE00
0.9517146348953247	1.0625605583190918	7.0	Putamen	0.010025052353739738	#76EE00
0.39006027579307556	0.7183661460876465	7.0	Putamen	0.010025052353739738	#76EE00
0.6356692314147949	1.0152431726455688	7.0	Putamen	0.010025052353739738	#76EE00
0.7734555602073669	1.1447839736938477	7.0	Putamen	0.010025052353739738	#76EE00
0.803419291973114	1.1069886684417725	7.0	Putamen	0.010025052353739738	#76EE00
0.20995669066905975	0.7373349666595459	7.0	Putamen	0.010025052353739738	#76EE00
0.4130776822566986	1.0146374702453613	7.0	Putamen	0.010025052353739738	#76EE00
0.5417023301124573	1.1140884160995483	7.0	Putamen	0.010025052353739738	#76EE00
0.5958306193351746	1.0356874465942383	7.0	Putamen	0.010025052353739738	#76EE00
0.03963300585746765	0.6598320603370667	7.0	Putamen	0.010025052353739738	#76EE00
0.16875159740447998	0.888835608959198	7.0	Putamen	0.010025052353739738	#76EE00
0.2564548850059509	0.97047358751297	7.0	Putamen	0.010025052353739738	#76EE00
0.3027428984642029	0.904745876789093	7.0	Putamen	0.010025052353739738	#76EE00
0.2641979157924652	0.8319457769393921	7.0	Putamen	0.010025052353739738	#76EE00
-0.14351220428943634	0.5503197908401489	7.0	Putamen	0.010025052353739738	#76EE00
-0.10492423921823502	0.6712548732757568	7.0	Putamen	0.010025052353739738	#76EE00
-0.05492410808801651	0.7034099698066711	7.0	Putamen	0.010025052353739738	#76EE00
0.006488198880106211	0.6467850804328918	7.0	Putamen	0.010025052353739738	#76EE00
-0.3148215711116791	0.5327311754226685	7.0	Putamen	0.010025052353739738	#76EE00
-0.2933221459388733	0.5345309972763062	7.0	Putamen	0.010025052353739738	#76EE00
-0.25827115774154663	0.5088781714439392	7.0	Putamen	0.010025052353739738	#76EE00
-0.2096686214208603	0.45577260851860046	7.0	Putamen	0.010025052353739738	#76EE00
-0.47429513931274414	0.6070660948753357	7.0	Putamen	0.010025052353739738	#76EE00
-0.39644214510917664	0.47866395115852356	7.0	Putamen	0.010025052353739738	#76EE00
-0.3535862863063812	0.386878103017807	7.0	Putamen	0.010025052353739738	#76EE00
-0.3457275331020355	0.3317085802555084	7.0	Putamen	0.010025052353739738	#76EE00
-0.6719821095466614	0.2117011845111847	7.0	Putamen	0.010025052353739738	#76EE00
-0.4763391315937042	0.16411808133125305	7.0	Putamen	0.010025052353739738	#76EE00
-0.39476120471954346	0.12671995162963867	7.0	Putamen	0.010025052353739738	#76EE00
-0.42724835872650146	0.09950677305459976	7.0	Putamen	0.010025052353739738	#76EE00
0.5722233057022095	0.15640731155872345	7.0	Putamen	0.010025052353739738	#76EE00
